WordId,Word,Reading,Difficulty,Category,RequiredLevel,ResearchTimeSeconds
14156,不自由,ふじゆう,3,VERB,5,270
14157,不十分,ふじゅうぶん,5,ADJECTIVE,9,750
14158,不純,ふじゅん,3,ADJECTIVE,5,270
14159,不祥事,ふしょうじ,4,OBJECT,7,480
14160,不肖,ふしょう,3,ADJECTIVE,5,270
14161,不条理,ふじょうり,4,ADJECTIVE,7,480
14162,不浄,ふじょう,3,ADJECTIVE,5,270
14163,不信,ふしん,2,OBJECT,3,120
14164,不信任,ふしんにん,4,OBJECT,7,480
14165,不親切,ふしんせつ,4,ADJECTIVE,7,480
14166,不人気,ふにんき,3,ADJECTIVE,5,270
14167,不図,ふと,1,OTHER,1,30
14168,不成立,ふせいりつ,4,OBJECT,7,480
14169,不整脈,ふせいみゃく,5,OBJECT,9,750
14170,不正,ふせい,2,ADJECTIVE,3,120
14171,不戦,ふせん,2,ADJECTIVE,3,120
14172,不全,ふぜん,2,ADJECTIVE,3,120
14173,不相応,ふそうおう,4,ADJECTIVE,7,480
14174,不足,ふそく,2,VERB,3,120
14175,不退転,ふたいてん,4,OBJECT,7,480
14176,不断,ふだん,2,ADJECTIVE,3,120
14177,不仲,ふなか,2,ADJECTIVE,3,120
14178,不注意,ふちゅうい,4,ADJECTIVE,7,480
14179,不調,ふちょう,3,ADJECTIVE,5,270
14180,不通,ふつう,2,OBJECT,3,120
14181,不敵,ふてき,2,ADJECTIVE,3,120
14182,不適切,ふてきせつ,4,ADJECTIVE,7,480
14183,不適当,ふてきとう,4,ADJECTIVE,7,480
14184,不渡り,ふわたり,3,OBJECT,5,270
14185,不都合,ふつごう,3,ADJECTIVE,5,270
14186,不当,ふとう,2,ADJECTIVE,3,120
14187,不透明,ふとうめい,4,ADJECTIVE,7,480
14188,不動,ふどう,2,ADJECTIVE,3,120
14189,不動産,ふどうさん,4,OBJECT,7,480
14190,不動産屋,ふどうさんや,5,OBJECT,9,750
14191,不得意,ふとくい,3,ADJECTIVE,5,270
14192,不徳,ふとく,2,ADJECTIVE,3,120
14193,不能,ふのう,2,ADJECTIVE,3,120
14194,不発,ふはつ,2,OBJECT,3,120
14195,不備,ふび,1,ADJECTIVE,1,30
14196,不必要,ふひつよう,4,ADJECTIVE,7,480
14197,不評,ふひょう,3,ADJECTIVE,5,270
14198,不服,ふふく,2,ADJECTIVE,3,120
14199,不払い,ふばらい,3,OBJECT,5,270
14200,不文律,ふぶんりつ,4,OBJECT,7,480
14201,不平,ふへい,2,ADJECTIVE,3,120
14202,不平等,ふびょうどう,5,ADJECTIVE,9,750
14203,不偏不党,ふへんふとう,5,ADJECTIVE,9,750
14204,不変,ふへん,2,ADJECTIVE,3,120
14205,不便,ふべん,2,ADJECTIVE,3,120
14206,不法,ふほう,2,ADJECTIVE,3,120
14207,不本意,ふほんい,3,ADJECTIVE,5,270
14208,不満,ふまん,2,ADJECTIVE,3,120
14209,不味い,まずい,2,ADJECTIVE,3,120
14210,不眠,ふみん,2,ADJECTIVE,3,120
14211,不眠症,ふみんしょう,5,OBJECT,9,750
14212,不明,ふめい,2,ADJECTIVE,3,120
14213,不毛,ふもう,2,ADJECTIVE,3,120
14214,不問,ふもん,2,OBJECT,3,120
14215,不愉快,ふゆかい,3,ADJECTIVE,5,270
14216,不用意,ふようい,3,ADJECTIVE,5,270
14217,不利益,ふりえき,3,ADJECTIVE,5,270
14218,不慮,ふりょ,2,ADJECTIVE,3,120
14219,不良,ふりょう,3,ADJECTIVE,5,270
14220,不良品,ふりょうひん,5,OBJECT,9,750
14221,不倫,ふりん,2,VERB,3,120
14222,不和,ふわ,1,OBJECT,1,30
14223,ついて行く,ついていく,4,VERB,7,480
14224,付き合い,つきあい,3,OBJECT,5,270
14225,付け,つけ,1,OBJECT,1,30
14226,付け加える,つけくわえる,5,VERB,9,750
14227,つけ込む,つけこむ,3,VERB,5,270
14228,付け根,つけね,2,OBJECT,3,120
14229,付け足す,つけたす,3,VERB,5,270
14230,付近,ふきん,2,OBJECT,3,120
14231,付帯,ふたい,2,VERB,3,120
14232,付着,ふちゃく,3,VERB,5,270
14233,付与,ふよ,1,VERB,1,30
14234,夫,おっと,2,PERSON,3,120
14235,夫妻,ふさい,2,OBJECT,3,120
14236,夫人,ふじん,2,OBJECT,3,120
14237,婦女,ふじょ,2,OBJECT,3,120
14238,婦女子,ふじょし,3,OBJECT,5,270
14239,婦人科,ふじんか,3,OBJECT,5,270
14240,富,とみ,1,OBJECT,1,30
14241,富む,とむ,1,VERB,1,30
14242,富貴,ふうき,2,ADJECTIVE,3,120
14243,富豪,ふごう,2,OBJECT,3,120
14244,富士山,ふじさん,3,OBJECT,5,270
14245,富裕,ふゆう,2,ADJECTIVE,3,120
14246,布,ぬの,1,OBJECT,1,30
14247,布告,ふこく,2,VERB,3,120
14248,布施,ふせ,1,VERB,1,30
14249,布石,ふせき,2,VERB,3,120
14250,布団,ふとん,2,OBJECT,3,120
14251,府県,ふけん,2,OBJECT,3,120
14252,府知事,ふちじ,2,OBJECT,3,120
14253,怖がる,こわがる,3,VERB,5,270
14254,扶養,ふよう,2,VERB,3,120
14255,敷く,しく,1,VERB,1,30
14256,敷居,しきい,2,OBJECT,3,120
14257,敷金,しききん,3,OBJECT,5,270
14258,敷設,ふせつ,2,VERB,3,120
14259,敷地,しきち,2,OBJECT,3,120
14260,普賢,ふげん,2,OBJECT,3,120
14261,普通選挙,ふつうせんきょ,6,OBJECT,11,1080
14262,普通預金,ふつうよきん,5,OBJECT,9,750
14263,浮かび上がる,うかびあがる,5,VERB,9,750
14264,浮かべる,うかべる,3,VERB,5,270
14265,浮かれる,うかれる,3,VERB,5,270
14266,浮き,うき,1,OBJECT,1,30
14267,浮き浮き,うきうき,3,VERB,5,270
14268,浮く,うく,1,VERB,1,30
14269,浮かぶ,うかぶ,2,VERB,3,120
14270,浮気,うわき,2,VERB,3,120
14271,浮腫,むくみ,2,OBJECT,3,120
14272,浮世絵,うきよえ,3,OBJECT,5,270
14273,浮浪者,ふろうしゃ,4,OBJECT,7,480
14274,父兄,ふけい,2,OBJECT,3,120
14275,父親,ちちおや,3,OBJECT,5,270
14276,父母,ふぼ,1,OBJECT,1,30
14277,父方,ちちかた,3,ADJECTIVE,5,270
14278,腐る,くさる,2,VERB,3,120
14279,腐食,ふしょく,3,VERB,5,270
14280,腐敗,ふはい,2,VERB,3,120
14281,譜面,ふめん,2,OBJECT,3,120
14282,負け,まけ,1,OBJECT,1,30
14283,負ける,まける,2,VERB,3,120
14284,負け越し,まけこし,3,OBJECT,5,270
14285,負け犬,まけいぬ,3,OBJECT,5,270
14286,負んぶ,おんぶ,2,VERB,3,120
14287,負担,ふたん,2,VERB,3,120
14288,赴く,おもむく,3,VERB,5,270
14289,赴任,ふにん,2,VERB,3,120
14290,侮辱,ぶじょく,3,VERB,5,270
14291,侮蔑,ぶべつ,2,VERB,3,120
14292,撫でる,なでる,2,VERB,3,120
14293,武器,ぶき,1,OBJECT,1,30
14294,武者,むしゃ,2,OBJECT,3,120
14295,武将,ぶしょう,3,OBJECT,5,270
14296,武装,ぶそう,2,VERB,3,120
14297,武道,ぶどう,2,OBJECT,3,120
14298,武勇,ぶゆう,2,OBJECT,3,120
14299,武力,ぶりょく,3,OBJECT,5,270
14300,舞う,まう,1,VERB,1,30
14301,舞楽,ぶがく,2,OBJECT,3,120
14302,舞台,ぶたい,2,OBJECT,3,120
14303,舞台裏,ぶたいうら,4,OBJECT,7,480
14304,舞踏,ぶとう,2,VERB,3,120
14305,舞姫,まいひめ,3,OBJECT,5,270
14306,舞踊,ぶよう,2,OBJECT,3,120
14307,部員,ぶいん,2,ADJECTIVE,3,120
14308,部屋,へや,1,OBJECT,1,30
14309,部下,ぶか,1,OBJECT,1,30
14310,部首,ぶしゅ,2,OBJECT,3,120
14311,部数,ぶすう,2,OBJECT,3,120
14312,部族,ぶぞく,2,OBJECT,3,120
14313,部長,ぶちょう,3,OBJECT,5,270
14314,部内,ぶない,2,OBJECT,3,120
14315,部品,ぶひん,2,OBJECT,3,120
14316,部分,ぶぶん,2,OBJECT,3,120
14317,部分的,ぶぶんてき,4,ADJECTIVE,7,480
14318,部門,ぶもん,2,ADJECTIVE,3,120
14319,封,ふう,1,OBJECT,1,30
14320,封鎖,ふうさ,2,VERB,3,120
14321,封書,ふうしょ,3,OBJECT,5,270
14322,封筒,ふうとう,3,OBJECT,5,270
14323,風,かぜ,1,OBJECT,1,30
14324,風雨,ふうう,2,OBJECT,3,120
14325,風雲,ふううん,3,OBJECT,5,270
14326,風下,かざしも,3,ADJECTIVE,5,270
14327,風格,ふうかく,3,OBJECT,5,270
14328,風景,ふうけい,3,ADJECTIVE,5,270
14329,風向き,かざむき,3,OBJECT,5,270
14330,風刺,ふうし,2,VERB,3,120
14331,風邪をひく,かぜをひく,4,VERB,7,480
14332,風習,ふうしゅう,4,OBJECT,7,480
14333,風情,ふぜい,2,OBJECT,3,120
14334,風船,ふうせん,3,OBJECT,5,270
14335,風速,ふうそく,3,OBJECT,5,270
14336,風俗,ふうぞく,3,OBJECT,5,270
14337,風潮,ふうちょう,4,OBJECT,7,480
14338,風通し,かぜとおし,4,OBJECT,7,480
14339,風土,ふうど,2,OBJECT,3,120
14340,風流,ふうりゅう,4,ADJECTIVE,7,480
14341,風力,ふうりょく,4,OBJECT,7,480
14342,風鈴,ふうりん,3,OBJECT,5,270
14343,風呂,ふろ,1,OBJECT,1,30
14344,風呂屋,ふろや,2,OBJECT,3,120
14345,風呂場,ふろば,2,OBJECT,3,120
14346,風呂敷,ふろしき,3,OBJECT,5,270
14347,伏せる,ふせる,2,VERB,3,120
14348,伏線,ふくせん,3,OBJECT,5,270
14349,伏兵,ふくへい,3,OBJECT,5,270
14350,副業,ふくぎょう,4,OBJECT,7,480
14351,副作用,ふくさよう,4,OBJECT,7,480
14352,副産物,ふくさんぶつ,5,OBJECT,9,750
14353,副詞,ふくし,2,OBJECT,3,120
14354,副社長,ふくしゃちょう,6,OBJECT,11,1080
14355,副賞,ふくしょう,4,OBJECT,7,480
14356,副葬品,ふくそうひん,5,OBJECT,9,750
14357,副題,ふくだい,3,OBJECT,5,270
14358,復活,ふっかつ,3,VERB,5,270
14359,復帰,ふっき,2,VERB,3,120
14360,復旧,ふっきゅう,4,VERB,7,480
14361,復興,ふっこう,3,VERB,5,270
14362,復権,ふっけん,3,VERB,5,270
14363,復元,ふくげん,3,VERB,5,270
14364,復刻,ふっこく,3,VERB,5,270
14365,復習,ふくしゅう,4,VERB,7,480
14366,復調,ふくちょう,4,VERB,7,480
14367,幅,はば,1,OBJECT,1,30
14368,幅広,はばびろ,3,ADJECTIVE,5,270
14369,幅広い,はばひろい,4,ADJECTIVE,7,480
14370,服従,ふくじゅう,4,VERB,7,480
14371,服飾,ふくしょく,4,OBJECT,7,480
14372,服装,ふくそう,3,OBJECT,5,270
14373,服役,ふくえき,3,VERB,5,270
14374,服用,ふくよう,3,VERB,5,270
14375,福音,ふくいん,3,OBJECT,5,270
14376,腹心,ふくしん,3,ADJECTIVE,5,270
14377,腹痛,ふくつう,3,OBJECT,5,270
14378,腹部,ふくぶ,2,OBJECT,3,120
14379,複合,ふくごう,3,VERB,5,270
14380,複雑,ふくざつ,3,ADJECTIVE,5,270
14381,複雑さ,ふくざつさ,4,OBJECT,7,480
14382,複写,ふくしゃ,3,VERB,5,270
14383,複数,ふくすう,3,ADJECTIVE,5,270
14384,複製,ふくせい,3,VERB,5,270
14385,複利,ふくり,2,OBJECT,3,120
14386,覆す,くつがえす,4,VERB,7,480
14387,覆る,くつがえる,4,VERB,7,480
14388,覆面,ふくめん,3,VERB,5,270
14389,払い込む,はらいこむ,4,VERB,7,480
14390,払い戻す,はらいもどす,5,VERB,9,750
14391,払う,はらう,2,VERB,3,120
14392,払拭,ふっしょく,4,VERB,7,480
14393,沸かす,わかす,2,VERB,3,120
14394,沸騰,ふっとう,3,VERB,5,270
14395,仏,ふつ,1,OBJECT,1,30
14396,仏,ほとけ,2,OBJECT,3,120
14397,仏教,ぶっきょう,4,OBJECT,7,480
14398,仏語,ふつご,2,OBJECT,3,120
14399,仏像,ぶつぞう,3,OBJECT,5,270
14400,仏壇,ぶつだん,3,OBJECT,5,270
14401,仏文,ふつぶん,3,OBJECT,5,270
14402,物陰,ものかげ,3,OBJECT,5,270
14403,物音,ものおと,3,OBJECT,5,270
14404,物価,ぶっか,2,OBJECT,3,120
14405,物議,ぶつぎ,2,OBJECT,3,120
14406,物件,ぶっけん,3,OBJECT,5,270
14407,物語,ものがたり,4,OBJECT,7,480
14408,物語る,ものがたる,4,VERB,7,480
14409,物好き,ものずき,3,ADJECTIVE,5,270
14410,物腰,ものごし,3,OBJECT,5,270
14411,物産,ぶっさん,3,OBJECT,5,270
14412,物差し,ものさし,3,OBJECT,5,270
14413,物資,ぶっし,2,OBJECT,3,120
14414,物事,ものごと,3,OBJECT,5,270
14415,物質,ぶっしつ,3,OBJECT,5,270
14416,物証,ぶっしょう,4,OBJECT,7,480
14417,物心,ものごころ,4,OBJECT,7,480
14418,物凄い,ものすごい,4,ADJECTIVE,7,480
14419,物騒,ぶっそう,3,ADJECTIVE,5,270
14420,物足りない,ものたりない,5,ADJECTIVE,9,750
14421,物体,ぶったい,3,OBJECT,5,270
14422,物置,ものおき,3,OBJECT,5,270
14423,物的,ぶってき,3,ADJECTIVE,5,270
14424,物品,ぶっぴん,3,OBJECT,5,270
14425,物理,ぶつり,2,OBJECT,3,120
14426,物理学,ぶつりがく,4,OBJECT,7,480
14427,物理的,ぶつりてき,4,ADJECTIVE,7,480
14428,分,ふん,1,OBJECT,1,30
14429,分,ぶん,1,OBJECT,1,30
14430,分かつ,わかつ,2,VERB,3,120
14431,分からず屋,わからずや,4,OBJECT,7,480
14432,分かり,わかり,2,OBJECT,3,120
14433,分かれ目,わかれめ,3,OBJECT,5,270
14434,分け,わけ,1,OBJECT,1,30
14435,分ける,わける,2,VERB,3,120
14436,分化,ぶんか,2,VERB,3,120
14437,分科会,ぶんかかい,4,OBJECT,7,480
14438,分解,ぶんかい,3,VERB,5,270
14439,分割,ぶんかつ,3,VERB,5,270
14440,分割払い,ぶんかつばらい,6,OBJECT,11,1080
14441,分岐,ぶんき,2,VERB,3,120
14442,分岐点,ぶんきてん,4,OBJECT,7,480
14443,分業,ぶんぎょう,4,VERB,7,480
14444,分権,ぶんけん,3,OBJECT,5,270
14445,分校,ぶんこう,3,OBJECT,5,270
14446,分冊,ぶんさつ,3,VERB,5,270
14447,分散,ぶんさん,3,VERB,5,270
14448,分子,ぶんし,2,OBJECT,3,120
14449,分室,ぶんしつ,3,OBJECT,5,270
14450,分乗,ぶんじょう,4,VERB,7,480
14451,分身,ぶんしん,3,OBJECT,5,270
14452,分数,ぶんすう,3,ADJECTIVE,5,270
14453,分析,ぶんせき,3,VERB,5,270
14454,分担,ぶんたん,3,VERB,5,270
14455,分配,ぶんぱい,3,VERB,5,270
14456,分布,ぶんぷ,2,VERB,3,120
14457,分別,ふんべつ,3,VERB,5,270
14458,分別,ぶんべつ,3,VERB,5,270
14459,分母,ぶんぼ,2,OBJECT,3,120
14460,分野,ぶんや,2,OBJECT,3,120
14461,分離,ぶんり,2,VERB,3,120
14462,分立,ぶんりつ,3,VERB,5,270
14463,分量,ぶんりょう,4,VERB,7,480
14464,分類,ぶんるい,3,VERB,5,270
14465,分裂,ぶんれつ,3,VERB,5,270
14466,噴火,ふんか,2,VERB,3,120
14467,噴射,ふんしゃ,3,VERB,5,270
14468,噴出,ふんしゅつ,4,VERB,7,480
14469,噴水,ふんすい,3,OBJECT,5,270
14470,墳墓,ふんぼ,2,OBJECT,3,120
14471,憤慨,ふんがい,3,VERB,5,270
14472,奮う,ふるう,2,VERB,3,120
14473,奮って,ふるって,3,OTHER,5,270
14474,奮起,ふんき,2,VERB,3,120
14475,奮闘,ふんとう,3,VERB,5,270
14476,奮発,ふんぱつ,3,VERB,5,270
14477,粉,こな,1,OBJECT,1,30
14478,粉ミルク,こなみるく,4,OBJECT,7,480
14479,粉砕,ふんさい,3,VERB,5,270
14480,粉飾,ふんしょく,4,VERB,7,480
14481,粉末,ふんまつ,3,ADJECTIVE,5,270
14482,糞,くそ,1,ADJECTIVE,1,30
14483,紛らす,まぎらす,3,VERB,5,270
14484,紛らわしい,まぎらわしい,5,ADJECTIVE,9,750
14485,紛れる,まぎれる,3,VERB,5,270
14486,紛糾,ふんきゅう,4,VERB,7,480
14487,紛失,ふんしつ,3,VERB,5,270
14488,紛争,ふんそう,3,VERB,5,270
14489,雰囲気,ふんいき,3,OBJECT,5,270
14490,文,ふみ,1,OBJECT,1,30
14491,文化財,ぶんかざい,4,OBJECT,7,480
14492,文化的,ぶんかてき,4,ADJECTIVE,7,480
14493,文学,ぶんがく,3,OBJECT,5,270
14494,文学者,ぶんがくしゃ,5,OBJECT,9,750
14495,文楽,ぶんらく,3,OBJECT,5,270
14496,文句,もんく,2,OBJECT,3,120
14497,文系,ぶんけい,3,ADJECTIVE,5,270
14498,文芸,ぶんげい,3,OBJECT,5,270
14499,文庫,ぶんこ,2,OBJECT,3,120
14500,文語,ぶんご,2,OBJECT,3,120
14501,文字,もじ,1,OBJECT,1,30
14502,文字通り,もじどおり,4,ADJECTIVE,7,480
14503,文章,ぶんしょう,4,OBJECT,7,480
14504,文体,ぶんたい,3,OBJECT,5,270
14505,文壇,ぶんだん,3,OBJECT,5,270
14506,文中,ぶんちゅう,4,OBJECT,7,480
14507,文通,ぶんつう,3,VERB,5,270
14508,文筆,ぶんぴつ,3,OBJECT,5,270
14509,文部,もんぶ,2,OBJECT,3,120
14510,文部省,もんぶしょう,5,OBJECT,9,750
14511,文法,ぶんぽう,3,OBJECT,5,270
14512,文房具,ぶんぼうぐ,4,OBJECT,7,480
14513,文脈,ぶんみゃく,4,OBJECT,7,480
14514,文民,ぶんみん,3,ADJECTIVE,5,270
14515,文明,ぶんめい,3,OBJECT,5,270
14516,文面,ぶんめん,3,OBJECT,5,270
14517,聞かす,きかす,2,VERB,3,120
14518,聞き取り,ききとり,3,OBJECT,5,270
14519,聞き取る,ききとる,3,VERB,5,270
14520,聞き手,ききて,2,OBJECT,3,120
14521,然し,しかし,2,OTHER,3,120
14522,然も,しかも,2,OTHER,3,120
14523,併記,へいき,2,VERB,3,120
14524,併合,へいごう,3,VERB,5,270
14525,併殺,へいさつ,3,VERB,5,270
14526,併設,へいせつ,3,VERB,5,270
14527,併発,へいはつ,3,VERB,5,270
14528,併用,へいよう,3,VERB,5,270
14529,強者,きょうしゃ,4,OBJECT,7,480
14530,兵員,へいいん,3,OBJECT,5,270
14531,兵士,へいし,2,OBJECT,3,120
14532,兵舎,へいしゃ,3,OBJECT,5,270
14533,兵隊,へいたい,3,OBJECT,5,270
14534,兵役,へいえき,3,OBJECT,5,270
14535,兵力,へいりょく,4,OBJECT,7,480
14536,塀,へい,1,OBJECT,1,30
14537,平たい,ひらたい,3,ADJECTIVE,5,270
14538,平ら,たいら,2,ADJECTIVE,3,120
14539,平安,へいあん,3,ADJECTIVE,5,270
14540,平泳ぎ,ひらおよぎ,4,OBJECT,7,480
14541,平穏,へいおん,3,ADJECTIVE,5,270
14542,平仮名,ひらがな,3,OBJECT,5,270
14543,平均点,へいきんてん,5,OBJECT,9,750
14544,平行線,へいこうせん,5,OBJECT,9,750
14545,平衡,へいこう,3,OBJECT,5,270
14546,平時,へいじ,2,ADJECTIVE,3,120
14547,平常,へいじょう,4,ADJECTIVE,7,480
14548,平静,へいせい,3,ADJECTIVE,5,270
14549,平等,びょうどう,4,ADJECTIVE,7,480
14550,平日,へいじつ,3,OBJECT,5,270
14551,平年,へいねん,3,OBJECT,5,270
14552,平年並み,へいねんなみ,5,ADJECTIVE,9,750
14553,平方,へいほう,3,OBJECT,5,270
14554,平方キロメートル,へいほうきろめーとる,9,OBJECT,17,2430
14555,平方メートル,へいほうめーとる,7,OBJECT,13,1470
14556,平凡,へいぼん,3,ADJECTIVE,5,270
14557,平面,へいめん,3,OBJECT,5,270
14558,平野,へいや,2,OBJECT,3,120
14559,平和,へいわ,2,ADJECTIVE,3,120
14560,弊害,へいがい,3,OBJECT,5,270
14561,柄,がら,1,OBJECT,1,30
14562,並び,ならび,2,OBJECT,3,120
14563,並びに,ならびに,3,OTHER,5,270
14564,並ぶ,ならぶ,2,VERB,3,120
14565,並べる,ならべる,3,VERB,5,270
14566,並立,へいりつ,3,VERB,5,270
14567,並列,へいれつ,3,VERB,5,270
14568,閉ざす,とざす,2,VERB,3,120
14569,閉じ込める,とじこめる,4,VERB,7,480
14570,閉じこもる,とじこもる,4,VERB,7,480
14571,閉会,へいかい,3,VERB,5,270
14572,閉鎖,へいさ,2,VERB,3,120
14573,閉塞,へいそく,3,VERB,5,270
14574,閉店,へいてん,3,VERB,5,270
14575,閉幕,へいまく,3,VERB,5,270
14576,陛下,へいか,2,OBJECT,3,120
14577,米,こめ,1,OBJECT,1,30
14578,米価,べいか,2,OBJECT,3,120
14579,米軍,べいぐん,3,OBJECT,5,270
14580,米国,べいこく,3,OBJECT,5,270
14581,米飯,べいはん,3,OBJECT,5,270
14582,米粒,こめつぶ,3,OBJECT,5,270
14583,僻む,ひがむ,2,VERB,3,120
14584,壁,かべ,1,PLACE,1,30
14585,壁画,へきが,2,OBJECT,3,120
14586,壁紙,かべがみ,3,OBJECT,5,270
14587,癖,くせ,1,OBJECT,1,30
14588,別,べつ,1,ADJECTIVE,1,30
14589,別に,べつに,2,OTHER,3,120
14590,別れ,わかれ,2,OBJECT,3,120
14591,別院,べついん,3,OBJECT,5,270
14592,別館,べっかん,3,OBJECT,5,270
14593,別居,べっきょ,3,VERB,5,270
14594,別個,べっこ,2,ADJECTIVE,3,120
14595,別冊,べっさつ,3,OBJECT,5,270
14596,別室,べっしつ,3,OBJECT,5,270
14597,別荘,べっそう,3,OBJECT,5,270
14598,別途,べっと,2,ADJECTIVE,3,120
14599,別棟,べつむね,3,OBJECT,5,270
14600,別表,べっぴょう,4,OBJECT,7,480
14601,別問題,べつもんだい,5,OBJECT,9,750
14602,蔑む,さげすむ,3,VERB,5,270
14603,箆,へら,1,OBJECT,1,30
14604,偏り,かたより,3,OBJECT,5,270
14605,偏狭,へんきょう,4,ADJECTIVE,7,480
14606,偏見,へんけん,3,OBJECT,5,270
14607,偏向,へんこう,3,VERB,5,270
14608,偏重,へんちょう,4,VERB,7,480
14609,偏食,へんしょく,4,VERB,7,480
14610,変,へん,1,ADJECTIVE,1,30
14611,変わった,かわった,3,ADJECTIVE,5,270
14612,変わらない,かわらない,4,ADJECTIVE,7,480
14613,変わり,かわり,2,OBJECT,3,120
14614,変わる,かわる,2,VERB,3,120
14615,変移,へんい,2,VERB,3,120
14616,変化,へんか,2,VERB,3,120
14617,変化球,へんかきゅう,5,OBJECT,9,750
14618,変革,へんかく,3,VERB,5,270
14619,変換,へんかん,3,VERB,5,270
14620,変形,へんけい,3,VERB,5,270
14621,変質,へんしつ,3,VERB,5,270
14622,変身,へんしん,3,VERB,5,270
14623,変人,へんじん,3,OBJECT,5,270
14624,変遷,へんせん,3,VERB,5,270
14625,変造,へんぞう,3,VERB,5,270
14626,変則,へんそく,3,ADJECTIVE,5,270
14627,変態,へんたい,3,VERB,5,270
14628,変動,へんどう,3,VERB,5,270
14629,変貌,へんぼう,3,VERB,5,270
14630,変容,へんよう,3,VERB,5,270
14631,片仮名,かたかな,3,OBJECT,5,270
14632,片隅,かたすみ,3,OBJECT,5,270
14633,片手,かたて,2,ADJECTIVE,3,120
14634,片側,かたがわ,3,OBJECT,5,270
14635,片道,かたみち,3,ADJECTIVE,5,270
14636,片付く,かたづく,3,VERB,5,270
14637,片付ける,かたづける,4,VERB,7,480
14638,片方,かたほう,3,ADJECTIVE,5,270
14639,編む,あむ,1,VERB,1,30
14640,編集者,へんしゅうしゃ,6,OBJECT,11,1080
14641,編成,へんせい,3,VERB,5,270
14642,編入,へんにゅう,4,VERB,7,480
14643,辺地,へんち,2,OBJECT,3,120
14644,返却,へんきゃく,4,VERB,7,480
14645,返金,へんきん,3,VERB,5,270
14646,返済,へんさい,3,VERB,5,270
14647,返事,へんじ,2,VERB,3,120
14648,返上,へんじょう,4,VERB,7,480
14649,返送,へんそう,3,VERB,5,270
14650,返答,へんとう,3,VERB,5,270
14651,返品,へんぴん,3,VERB,5,270
14652,遍歴,へんれき,3,VERB,5,270
14653,便り,たより,2,VERB,3,120
14654,便宜,べんぎ,2,OBJECT,3,120
14655,便所,べんじょ,3,OBJECT,5,270
14656,便乗,びんじょう,4,VERB,7,480
14657,便秘,べんぴ,2,VERB,3,120
14658,便利,べんり,2,ADJECTIVE,3,120
14659,便利さ,べんりさ,3,OBJECT,5,270
14660,便箋,びんせん,3,OBJECT,5,270
14661,勉学,べんがく,3,VERB,5,270
14662,勉強,べんきょう,4,VERB,7,480
14663,勉強中,べんきょうちゅう,7,OTHER,13,1470
14664,弁,べん,1,OBJECT,1,30
14665,弁える,わきまえる,4,VERB,7,480
14666,弁解,べんかい,3,VERB,5,270
14667,弁慶,べんけい,3,OBJECT,5,270
14668,弁護,べんご,2,VERB,3,120
14669,弁護士,べんごし,3,PERSON,5,270
14670,弁護人,べんごにん,4,OBJECT,7,480
14671,弁済,べんさい,3,VERB,5,270
14672,弁償,べんしょう,4,VERB,7,480
14673,弁舌,べんぜつ,3,OBJECT,5,270
14674,弁当,べんとう,3,OBJECT,5,270
14675,お弁当,おべんとう,4,OBJECT,7,480
14676,弁務官,べんむかん,4,OBJECT,7,480
14677,弁明,べんめい,3,VERB,5,270
14678,弁論,べんろん,3,VERB,5,270
14679,保する,ほする,2,VERB,3,120
14680,持ち合い,もちあい,3,OBJECT,5,270
14681,保つ,たもつ,2,VERB,3,120
14682,保安,ほあん,2,ADJECTIVE,3,120
14683,保育,ほいく,2,VERB,3,120
14684,保育園,ほいくえん,4,OBJECT,7,480
14685,保温,ほおん,2,VERB,3,120
14686,保管,ほかん,2,VERB,3,120
14687,保健,ほけん,2,OBJECT,3,120
14688,保険金,ほけんきん,4,OBJECT,7,480
14689,保護,ほご,1,VERB,1,30
14690,保護者,ほごしゃ,3,OBJECT,5,270
14691,保持,ほじ,1,VERB,1,30
14692,保釈,ほしゃく,3,VERB,5,270
14693,保守,ほしゅ,2,VERB,3,120
14694,保守党,ほしゅとう,4,OBJECT,7,480
14695,保証金,ほしょうきん,5,OBJECT,9,750
14696,保証人,ほしょうにん,5,OBJECT,9,750
14697,保証付き,ほしょうつき,5,ADJECTIVE,9,750
14698,保全,ほぜん,2,VERB,3,120
14699,保存,ほぞん,2,VERB,3,120
14700,保有,ほゆう,2,VERB,3,120
14701,保養,ほよう,2,VERB,3,120
14702,保留,ほりゅう,3,VERB,5,270
14703,舗装,ほそう,2,VERB,3,120
14704,捕まる,つかまる,3,VERB,5,270
14705,捕獲,ほかく,2,VERB,3,120
14706,捕鯨,ほげい,2,OBJECT,3,120
14707,捕虜,ほりょ,2,OBJECT,3,120
14708,歩き回る,あるきまわる,5,VERB,9,750
14709,歩く,あるく,2,VERB,3,120
14710,歩み,あゆみ,2,OBJECT,3,120
14711,歩み寄る,あゆみよる,4,VERB,7,480
14712,歩む,あゆむ,2,VERB,3,120
14713,歩行,ほこう,2,VERB,3,120
14714,歩行者,ほこうしゃ,4,OBJECT,7,480
14715,歩合,ぶあい,2,OBJECT,3,120
14716,歩調,ほちょう,3,OBJECT,5,270
14717,歩道,ほどう,2,OBJECT,3,120
14718,歩道橋,ほどうきょう,5,OBJECT,9,750
14719,歩兵,ほへい,2,OBJECT,3,120
14720,補う,おぎなう,3,VERB,5,270
14721,補給,ほきゅう,3,VERB,5,270
14722,補強,ほきょう,3,VERB,5,270
